epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,16431.4,1.26119,0.88585,1.08202,0.54629,0.42729,0.44915,0.27881,1.32149,0.99043,1.08273,0.0067,0.0067,0.0067
187,16509.1,1.27159,0.89199,1.08482,0.54622,0.42817,0.44907,0.27885,1.32198,0.99005,1.08278,0.00652,0.00652,0.00652
188,16587.4,1.29566,0.90535,1.08822,0.54701,0.42836,0.44942,0.2789,1.32191,0.98977,1.08265,0.00634,0.00634,0.00634
189,16667.8,1.27386,0.88422,1.07273,0.5471,0.42732,0.4496,0.27903,1.3219,0.98974,1.08261,0.00616,0.00616,0.00616
190,16749.5,1.2647,0.87996,1.08406,0.54654,0.4291,0.44922,0.27879,1.32167,0.98961,1.08261,0.00598,0.00598,0.00598
191,16831.1,1.26664,0.88023,1.08664,0.547,0.42936,0.4492,0.27887,1.32168,0.9893,1.08255,0.0058,0.0058,0.0058
192,16909.8,1.25006,0.87227,1.07948,0.54625,0.42838,0.44914,0.27901,1.32184,0.98919,1.08256,0.00562,0.00562,0.00562
193,16990.1,1.24833,0.8785,1.07498,0.54754,0.42812,0.44938,0.27925,1.32182,0.98928,1.08256,0.00544,0.00544,0.00544
194,17070.2,1.26223,0.88169,1.06674,0.54581,0.4289,0.4493,0.27919,1.32184,0.98876,1.0825,0.00526,0.00526,0.00526
195,17228,1.25843,0.88098,1.07919,0.54765,0.42786,0.44957,0.27926,1.32186,0.9889,1.08252,0.00508,0.00508,0.00508
196,17307.3,1.26138,0.87581,1.07764,0.54529,0.42966,0.44927,0.27915,1.32216,0.98887,1.0826,0.0049,0.0049,0.0049
197,17384.3,1.2502,0.87442,1.07083,0.54633,0.43,0.44956,0.2792,1.32228,0.98896,1.08263,0.00472,0.00472,0.00472
198,17462.7,1.23727,0.85582,1.07308,0.54405,0.43118,0.44965,0.27898,1.32238,0.98869,1.08267,0.00454,0.00454,0.00454
199,17636.7,1.25043,0.8654,1.07433,0.54452,0.43263,0.44973,0.27902,1.32239,0.98847,1.08266,0.00436,0.00436,0.00436
200,17714.7,1.26052,0.87497,1.07621,0.54502,0.43278,0.44988,0.27908,1.32244,0.98836,1.08272,0.00418,0.00418,0.00418
